well,cycle,ROX,SYBR,row,column,sample_id,replicate,sample_dilution,dilution_factor,sample_class,channel,template_vol,final_vol
55,6,239338.5938,148627.6875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,7,239536.5312,148413.1719,E,7,200207_2_6,2,2,100,sample,8,5,20
55,8,239735.0938,148239.5781,E,7,200207_2_6,2,2,100,sample,8,5,20
55,9,239912.3438,148165.3594,E,7,200207_2_6,2,2,100,sample,8,5,20
55,10,240033.375,148282.5469,E,7,200207_2_6,2,2,100,sample,8,5,20
55,11,240129.875,148719.7344,E,7,200207_2_6,2,2,100,sample,8,5,20
55,12,240189.7812,149775.8594,E,7,200207_2_6,2,2,100,sample,8,5,20
55,13,240233.5781,152003.5312,E,7,200207_2_6,2,2,100,sample,8,5,20
55,14,240292.9688,156544.1875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,15,240194.7031,165494.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,16,240016.4844,182542.2344,E,7,200207_2_6,2,2,100,sample,8,5,20
55,17,239606.4844,214835.5625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,18,238902.3281,273341.2812,E,7,200207_2_6,2,2,100,sample,8,5,20
55,19,237472.1562,372594.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,20,234895.4844,522771.9062,E,7,200207_2_6,2,2,100,sample,8,5,20
55,21,231789.6094,715800.3125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,22,227868.9688,920189.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,23,223555.6875,1096258,E,7,200207_2_6,2,2,100,sample,8,5,20
55,24,219392.0938,1221980.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,25,216777.4375,1299300.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,26,215268.9375,1344263.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,27,214389.8438,1370002.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,28,213696.125,1385583.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,29,213309.1406,1394660.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,30,213006.9531,1400039.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,31,213128.9844,1402431.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,32,213151.625,1404039.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,33,213134.6406,1404699.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,34,212964.125,1404681,E,7,200207_2_6,2,2,100,sample,8,5,20
55,35,212816.3125,1403699.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,36,212741.4062,1402386.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,37,212726.2969,1400224.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,38,212739.8906,1398070.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,39,212892.5312,1395691.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,40,213449.1719,1392832.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,41,220293.0938,1321676.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,42,221979.125,1279410.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,43,223189.7812,1244747.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,44,224035.1406,1218956.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,45,224796.4375,1199513.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,46,225431,1183931.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,47,225897.9688,1170867.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,48,226359.4062,1159484.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,49,226839.3594,1149557.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,50,227232.125,1140356,E,7,200207_2_6,2,2,100,sample,8,5,20
55,51,227522.8438,1131724.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,52,227916.3125,1123516.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,53,228226.5469,1115664,E,7,200207_2_6,2,2,100,sample,8,5,20
55,54,228594.4844,1107524.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,55,228904.2344,1098962.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,56,229282.75,1090462.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,57,229560.0625,1082504.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,58,229830.2656,1074826.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,59,230010.8438,1067260.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,60,230163,1059517.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,61,230306.3906,1052083.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,62,230624.4219,1044138.1875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,63,231066.0312,1036056.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,64,231359.7344,1027705.625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,65,231497.0938,1019720.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,66,231692.2188,1011894.1875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,67,232030.8438,1004158.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,68,232277.2188,996528.625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,69,232433.1562,988725.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,70,232622.625,980915.1875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,71,232913.8594,972947.5,E,7,200207_2_6,2,2,100,sample,8,5,20
55,72,233122.1406,965390.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,73,233388.4844,957839.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,74,233589.2812,950131.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,75,233823.7656,941988.625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,76,234023,934038,E,7,200207_2_6,2,2,100,sample,8,5,20
55,77,234359.5156,926197.0625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,78,234628.3594,918487.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,79,234717.5469,910959.4375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,80,234781.9531,903818.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,81,234801.0781,896215.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,82,234972.0781,888344.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,83,235073.1719,880802.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,84,235336.3125,873219.6875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,85,235516.0625,865462.5625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,86,235792.9688,857476.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,87,235856.7188,849819.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,88,235963.875,841895,E,7,200207_2_6,2,2,100,sample,8,5,20
55,89,236035.9844,833799.3125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,90,235971.4375,826188.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,91,235892.7031,819210.5625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,92,236050.1562,812462.375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,93,236376.75,805298.9375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,94,236575.8594,798102,E,7,200207_2_6,2,2,100,sample,8,5,20
55,95,236646.3281,790820.1875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,96,236788.6562,783348.9375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,97,236946.125,775429.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,98,237108.4688,767852.8125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,99,237133.5,760360.8125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,100,237198.8125,752875.0625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,101,237354.2812,745203.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,102,237549.6719,737604.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,103,237737.9531,729859.875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,104,237932.2812,722086.5625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,105,238056.5625,714694.5625,E,7,200207_2_6,2,2,100,sample,8,5,20
55,106,238184.7969,706968.125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,107,238348.5312,699247.25,E,7,200207_2_6,2,2,100,sample,8,5,20
55,108,238581.4688,691280.3125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,109,238614.6875,683489.8125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,110,238676.8906,675150.4375,E,7,200207_2_6,2,2,100,sample,8,5,20
55,111,238937.1719,665822.6875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,112,239400.4688,654002.1875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,113,240038.4844,637673.8125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,114,241338.2656,611041.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,115,243652.25,566619.3125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,116,247444.9688,492117.9688,E,7,200207_2_6,2,2,100,sample,8,5,20
55,117,250555.625,387733.6875,E,7,200207_2_6,2,2,100,sample,8,5,20
55,118,250344.1406,279160.8125,E,7,200207_2_6,2,2,100,sample,8,5,20
55,119,246838.7812,200277.7188,E,7,200207_2_6,2,2,100,sample,8,5,20
55,120,243421.4844,159246.5312,E,7,200207_2_6,2,2,100,sample,8,5,20
55,121,241958.8125,139564.3281,E,7,200207_2_6,2,2,100,sample,8,5,20
55,122,241535.375,126245.5234,E,7,200207_2_6,2,2,100,sample,8,5,20
55,123,241539.0625,113448.8516,E,7,200207_2_6,2,2,100,sample,8,5,20
55,124,241673.875,99084.3359,E,7,200207_2_6,2,2,100,sample,8,5,20
55,125,241735.7031,82913.5391,E,7,200207_2_6,2,2,100,sample,8,5,20
55,126,241305.5781,68037.5859,E,7,200207_2_6,2,2,100,sample,8,5,20
55,127,240705.1875,58840.9844,E,7,200207_2_6,2,2,100,sample,8,5,20
55,128,240416.3125,55681.3203,E,7,200207_2_6,2,2,100,sample,8,5,20
55,129,240432,55079.4453,E,7,200207_2_6,2,2,100,sample,8,5,20
55,130,240496.3281,54619.7539,E,7,200207_2_6,2,2,100,sample,8,5,20
55,131,240579.0938,54296.1094,E,7,200207_2_6,2,2,100,sample,8,5,20
55,132,240797.3906,54003.2539,E,7,200207_2_6,2,2,100,sample,8,5,20
55,133,241087.8281,53747.9766,E,7,200207_2_6,2,2,100,sample,8,5,20
55,134,241398.0938,53417.418,E,7,200207_2_6,2,2,100,sample,8,5,20
55,135,241841.7031,53034.75,E,7,200207_2_6,2,2,100,sample,8,5,20
55,136,242526.8438,52644.2031,E,7,200207_2_6,2,2,100,sample,8,5,20
55,137,243383.0469,52294.6172,E,7,200207_2_6,2,2,100,sample,8,5,20
55,138,244263.125,51843.9102,E,7,200207_2_6,2,2,100,sample,8,5,20
55,139,244878.7812,51370.2031,E,7,200207_2_6,2,2,100,sample,8,5,20
55,140,245267.0938,50741.1484,E,7,200207_2_6,2,2,100,sample,8,5,20
55,141,245264.6875,50283.5117,E,7,200207_2_6,2,2,100,sample,8,5,20
55,142,244475.6875,49138.9648,E,7,200207_2_6,2,2,100,sample,8,5,20
55,143,242508.6562,48573.082,E,7,200207_2_6,2,2,100,sample,8,5,20
55,144,239628.5781,49059.4375,E,7,200207_2_6,2,2,100,sample,8,5,20
57,1,231887.4844,150658.5156,E,9,200207_2_3,2,2,100,sample,3,5,20
57,2,229482.6406,145878.6719,E,9,200207_2_3,2,2,100,sample,3,5,20
57,3,228260.4375,143377.2656,E,9,200207_2_3,2,2,100,sample,3,5,20
57,4,228136.2344,142694.6094,E,9,200207_2_3,2,2,100,sample,3,5,20
57,5,228330.4062,142432.5781,E,9,200207_2_3,2,2,100,sample,3,5,20
57,6,228616.5,142352.7969,E,9,200207_2_3,2,2,100,sample,3,5,20
57,7,228903.1719,142443.8281,E,9,200207_2_3,2,2,100,sample,3,5,20
57,8,229166.7656,142355.9375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,9,229432.7344,142153.3594,E,9,200207_2_3,2,2,100,sample,3,5,20
57,10,229593.5156,142111.9844,E,9,200207_2_3,2,2,100,sample,3,5,20
57,11,229633.8438,142395.9531,E,9,200207_2_3,2,2,100,sample,3,5,20
57,12,229646.2969,142596.0312,E,9,200207_2_3,2,2,100,sample,3,5,20
57,13,229737.1562,142865.4375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,14,229878.2344,143869.8594,E,9,200207_2_3,2,2,100,sample,3,5,20
57,15,229882.625,146295.9375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,16,229842.1406,151064.8438,E,9,200207_2_3,2,2,100,sample,3,5,20
57,17,229789.8281,160306.9062,E,9,200207_2_3,2,2,100,sample,3,5,20
57,18,229673.8906,178089.2969,E,9,200207_2_3,2,2,100,sample,3,5,20
57,19,229250.4688,211118.2812,E,9,200207_2_3,2,2,100,sample,3,5,20
57,20,228330.125,270613.1875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,21,226675.8906,370401.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,22,224040.8281,518588.1562,E,9,200207_2_3,2,2,100,sample,3,5,20
57,23,220955.4062,704237.1875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,24,217211.1406,894728.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,25,213335.0781,1054118.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,26,209584.8438,1165307.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,27,207127.4062,1233492.25,E,9,200207_2_3,2,2,100,sample,3,5,20
57,28,205490.5,1272232.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,29,204482.8438,1293910.125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,30,203824.25,1306060.25,E,9,200207_2_3,2,2,100,sample,3,5,20
57,31,203417.875,1313498.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,32,203364.9375,1317873.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,33,203308.2188,1320482.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,34,203456.6094,1321230.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,35,203438.4688,1321081.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,36,203488.9844,1319844,E,9,200207_2_3,2,2,100,sample,3,5,20
57,37,203377.0938,1317799.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,38,203318.7812,1315349.125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,39,203293.6719,1313314.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,40,203292.1406,1311493.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,41,211033.5312,1235662.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,42,212273.7344,1196374.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,43,213272.875,1163440.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,44,214020.5,1138813.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,45,214496.3125,1120309.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,46,214924,1105774.125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,47,215268.2656,1093249.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,48,215672.75,1082574.25,E,9,200207_2_3,2,2,100,sample,3,5,20
57,49,215927.8438,1073379.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,50,216355.0625,1064958,E,9,200207_2_3,2,2,100,sample,3,5,20
57,51,216776.0938,1056826.25,E,9,200207_2_3,2,2,100,sample,3,5,20
57,52,217107.8906,1048898.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,53,217390.7344,1040888.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,54,217683.2188,1032983.0625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,55,217976.3438,1025686.9375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,56,218160.9375,1018483.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,57,218545.0781,1010864.3125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,58,219000.3125,1002821.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,59,219307.8281,995510.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,60,219508.0625,988035.0625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,61,219727.75,980930.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,62,220171.4062,973371.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,63,220423.4062,966057.4375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,64,220523,958543.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,65,220640.9375,950838.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,66,221020.2656,943226.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,67,221430.9062,935728.1875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,68,221779.0469,928617.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,69,222049.2344,921565.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,70,222197.8594,914498.1875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,71,222445.7812,907380.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,72,222698.625,900379.6875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,73,222852.9219,893663.0625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,74,223008.8281,886389.125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,75,223257.7344,878974.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,76,223646.8594,871556,E,9,200207_2_3,2,2,100,sample,3,5,20
57,77,224104.0938,864237.9375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,78,224510.7969,857058.3125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,79,224813.0312,850043.6875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,80,224953.5,842999.1875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,81,225311.3281,835554.25,E,9,200207_2_3,2,2,100,sample,3,5,20
57,82,225574.7031,828355.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,83,225903.5312,821264.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,84,226215.5156,814021.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,85,226631.3594,807009.0625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,86,226948.6875,800238.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,87,227325.9219,793465.125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,88,227596.6094,786271.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,89,227842.8125,779257.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,90,228049.4062,772569.4375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,91,228462.3125,765966.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,92,228960.2031,759537.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,93,229543.5156,753293.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,94,230122.7188,746926.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,95,230732.7344,740293.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,96,231445.2812,733264.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,97,232244.75,726074.9375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,98,233088.6719,718850.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,99,233972.3125,712088.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,100,234995.4688,705109.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,101,235919.5469,698231.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,102,236939.1719,691232.6875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,103,237824.6562,684545,E,9,200207_2_3,2,2,100,sample,3,5,20
57,104,238469.5312,677684.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,105,238878.4688,670588.875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,106,239111.5938,663326.375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,107,239219.2344,656135.6875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,108,239030.9688,648948.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,109,238909.8906,641142.4375,E,9,200207_2_3,2,2,100,sample,3,5,20
57,110,238727.375,632480.75,E,9,200207_2_3,2,2,100,sample,3,5,20
57,111,238441.5938,621860.625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,112,237919.5469,607219.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,113,237501.9375,585704.3125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,114,237743.6719,549749.5,E,9,200207_2_3,2,2,100,sample,3,5,20
57,115,239192.9062,488083.1875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,116,241289.6719,396771.4062,E,9,200207_2_3,2,2,100,sample,3,5,20
57,117,241341.625,296201.5312,E,9,200207_2_3,2,2,100,sample,3,5,20
57,118,238400.5781,219162.8594,E,9,200207_2_3,2,2,100,sample,3,5,20
57,119,234574.8438,179682.4688,E,9,200207_2_3,2,2,100,sample,3,5,20
57,120,232463.6719,164922.7812,E,9,200207_2_3,2,2,100,sample,3,5,20
57,121,231891.4531,157705.8594,E,9,200207_2_3,2,2,100,sample,3,5,20
57,122,231659.2656,151494.7344,E,9,200207_2_3,2,2,100,sample,3,5,20
57,123,231595.9844,145417.5469,E,9,200207_2_3,2,2,100,sample,3,5,20
57,124,231621.0625,138514.6875,E,9,200207_2_3,2,2,100,sample,3,5,20
57,125,231490.3438,131932.9844,E,9,200207_2_3,2,2,100,sample,3,5,20
57,126,231334.875,126686.9922,E,9,200207_2_3,2,2,100,sample,3,5,20
57,127,231269.3281,123525.3359,E,9,200207_2_3,2,2,100,sample,3,5,20
57,128,231327.8281,121300.0547,E,9,200207_2_3,2,2,100,sample,3,5,20
57,129,231326.8906,119109.2188,E,9,200207_2_3,2,2,100,sample,3,5,20
57,130,231458.1562,116585.5469,E,9,200207_2_3,2,2,100,sample,3,5,20
57,131,231557.0781,114005.4453,E,9,200207_2_3,2,2,100,sample,3,5,20
57,132,231547.2031,111608.0781,E,9,200207_2_3,2,2,100,sample,3,5,20
57,133,231471.25,109373.0078,E,9,200207_2_3,2,2,100,sample,3,5,20
57,134,231474.125,106968.7344,E,9,200207_2_3,2,2,100,sample,3,5,20
57,135,231426.9062,103995.8438,E,9,200207_2_3,2,2,100,sample,3,5,20
57,136,231452.25,100041.0859,E,9,200207_2_3,2,2,100,sample,3,5,20
57,137,231418.0156,94805.2891,E,9,200207_2_3,2,2,100,sample,3,5,20
57,138,231352.2188,87878,E,9,200207_2_3,2,2,100,sample,3,5,20
57,139,231127.6094,80389.8125,E,9,200207_2_3,2,2,100,sample,3,5,20
57,140,230833.7969,72833.4531,E,9,200207_2_3,2,2,100,sample,3,5,20
57,141,230367.4688,66458.5625,E,9,200207_2_3,2,2,100,sample,3,5,20
57,142,229673.3906,57437.6211,E,9,200207_2_3,2,2,100,sample,3,5,20
57,143,228771.3906,50840.3867,E,9,200207_2_3,2,2,100,sample,3,5,20
57,144,227829.4219,49041.8086,E,9,200207_2_3,2,2,100,sample,3,5,20
59,1,241376.9531,150729.8594,E,11,200207_0_8,2,2,100,sample,1,5,20
59,2,238645.4375,145900.2969,E,11,200207_0_8,2,2,100,sample,1,5,20
59,3,237613.9688,143346.9844,E,11,200207_0_8,2,2,100,sample,1,5,20
59,4,237813.7812,142469.5312,E,11,200207_0_8,2,2,100,sample,1,5,20
59,5,238018.7344,141811.9375,E,11,200207_0_8,2,2,100,sample,1,5,20
59,6,238088.8281,141285.5938,E,11,200207_0_8,2,2,100,sample,1,5,20
59,7,238258.1719,140955.3125,E,11,200207_0_8,2,2,100,sample,1,5,20
59,8,238458.4844,140597.5312,E,11,200207_0_8,2,2,100,sample,1,5,20
59,9,238628.125,140400.8281,E,11,200207_0_8,2,2,100,sample,1,5,20
59,10,238676.8125,140253.4219,E,11,200207_0_8,2,2,100,sample,1,5,20
59,11,238763.0312,140157.7344,E,11,200207_0_8,2,2,100,sample,1,5,20
59,12,238784.8281,140271.7969,E,11,200207_0_8,2,2,100,sample,1,5,20
59,13,238858.8906,140913.9219,E,11,200207_0_8,2,2,100,sample,1,5,20
59,14,238974.7031,142528,E,11,200207_0_8,2,2,100,sample,1,5,20
59,15,239127.4062,145916.7969,E,11,200207_0_8,2,2,100,sample,1,5,20
59,16,239185.1875,152925.7969,E,11,200207_0_8,2,2,100,sample,1,5,20
59,17,239026.8125,166429.75,E,11,200207_0_8,2,2,100,sample,1,5,20
59,18,238661.5625,192322.7031,E,11,200207_0_8,2,2,100,sample,1,5,20
59,19,237982.4844,239957.4531,E,11,200207_0_8,2,2,100,sample,1,5,20
59,20,236684.8125,322823.25,E,11,200207_0_8,2,2,100,sample,1,5,20
59,21,234880.0781,452932.625,E,11,200207_0_8,2,2,100,sample,1,5,20
59,22,232223.2031,629056.5,E,11,200207_0_8,2,2,100,sample,1,5,20
59,23,228563.4531,825625.125,E,11,200207_0_8,2,2,100,sample,1,5,20
59,24,224184.6719,1004281.125,E,11,200207_0_8,2,2,100,sample,1,5,20
59,25,219880.6562,1137948.5,E,11,200207_0_8,2,2,100,sample,1,5,20
59,26,216656.9062,1224141.75,E,11,200207_0_8,2,2,100,sample,1,5,20
59,27,214559.75,1274941,E,11,200207_0_8,2,2,100,sample,1,5,20
59,28,213524.1094,1303724.75,E,11,200207_0_8,2,2,100,sample,1,5,20
59,29,212643.0938,1319703.25,E,11,200207_0_8,2,2,100,sample,1,5,20
59,30,212224.1406,1328136.75,E,11,200207_0_8,2,2,100,sample,1,5,20
59,31,211912.125,1333072,E,11,200207_0_8,2,2,100,sample,1,5,20
59,32,211786.2969,1336381.125,E,11,200207_0_8,2,2,100,sample,1,5,20
59,33,211563.125,1338079.625,E,11,200207_0_8,2,2,100,sample,1,5,20
59,34,211707.8438,1337788.5,E,11,200207_0_8,2,2,100,sample,1,5,20
59,35,211802.0156,1336697.25,E,11,200207_0_8,2,2,100,sample,1,5,20
59,36,211845.0938,1335511.375,E,11,200207_0_8,2,2,100,sample,1,5,20
59,37,211717.6562,1333675.75,E,11,200207_0_8,2,2,100,sample,1,5,20
59,38,211712.7188,1331386.5,E,11,200207_0_8,2,2,100,sample,1,5,20
59,39,211741.5938,1328389.75,E,11,200207_0_8,2,2,100,sample,1,5,20
59,40,211721.8438,1324606.25,E,11,200207_0_8,2,2,100,sample,1,5,20
59,41,219209.8125,1238994.25,E,11,200207_0_8,2,2,100,sample,1,5,20
59,42,220410.6875,1197344.5,E,11,200207_0_8,2,2,100,sample,1,5,20
59,43,221115.8281,1163062.125,E,11,200207_0_8,2,2,100,sample,1,5,20
59,44,221423.6562,1137615.375,E,11,200207_0_8,2,2,100,sample,1,5,20
59,45,221810.0625,1117845.875,E,11,200207_0_8,2,2,100,sample,1,5,20
59,46,222219.25,1102061,E,11,200207_0_8,2,2,100,sample,1,5,20
59,47,222499.0625,1089037.375,E,11,200207_0_8,2,2,100,sample,1,5,20
59,48,222669.0469,1078005.25,E,11,200207_0_8,2,2,100,sample,1,5,20
59,49,222869.4844,1067455,E,11,200207_0_8,2,2,100,sample,1,5,20
59,50,223263.625,1057821.5,E,11,200207_0_8,2,2,100,sample,1,5,20
59,51,223541.7969,1048793,E,11,200207_0_8,2,2,100,sample,1,5,20
59,52,223775.5938,1040303.25,E,11,200207_0_8,2,2,100,sample,1,5,20
